term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
attribute,-0.0035839825432076727,-0.0016912465957138576,0.0012799625692729536,0.0005040824288835761,0.0018046629628252447,-0.0005666706554262914,-0.0005638387205707944,-0.0006166049160504073,-0.0004781583015174446,-4.2053738367396113e-05
attributed,-0.0033740886559346763,-0.0007651233746822771,-0.0037288000093569466,0.000998392200228233,0.0021355597698299485,-0.0005038721744846748,-0.0003542609832132497,-0.00022437785521905646,0.00014039526955309664,-0.000158182000903252
attributes,-0.001941027288563453,-0.0006168020431553832,-0.001435138084712076,0.0005502554237273614,0.0010112997555577908,-0.0003676535774048189,-0.00021308173130299643,-0.0006384793899464416,-0.0004308647942302658,0.00011001881618962461
attributing,-0.0018224952103508324,-0.0008189792897378533,-0.00110277806517338,0.0005637833247911561,0.0015248115966298857,-0.00047234254796962985,-0.00031642201563721934,-0.0005345490130563553,-0.0005665905147642258,1.679352237150767e-05
attribuì,0.005011711812336864,-0.0005729413521897645,-0.00042867720568086413,-0.0017526920461619733,-0.0074479124704089125,-0.003505133812750904,-0.001392591349903834,7.084035953790214e-05,-0.0028809862837163307,-0.0026473825995882087
attrition,-0.0011460720158553998,-0.0008337796103875437,0.004514258864659884,-0.00022751210704965993,-8.571930964004923e-05,-5.197257925292275e-05,-0.0004473362093045285,0.00027406437159907635,-0.00013072839572178885,0.0006882999713810555
attuale,0.013045379025153648,-0.0008671231170494967,0.0022016978441445016,0.0022134579507677773,0.0019311736701947287,0.0011548901660498726,0.0013075076963725504,-9.913317678733141e-05,0.014224307956629219,0.004094215642366705
attuali,0.012532477335263007,-0.0022287141904285246,0.0002952407080629899,-0.003165975490536485,-0.011556701803423072,-0.004391924732224226,-0.0013595305581162553,-0.002078543909496417,-0.003197573161892773,-0.005663351396723456
attualmente,0.008428525296372563,-0.0004282551357074322,0.0004415360318376236,-0.0003596905296899702,-0.001421435668557775,-0.0024222310422220873,-0.007581720927485452,-0.001337565040321872,-0.0030873985570754946,0.004711322636311559
attulit,7.733036882987698e-05,0.01772033575163435,0.004933711686449131,0.02737356711315446,-0.008190389403292609,-0.0031306018354380965,-0.010760575246889737,0.0614096246686971,0.0018799293244961522,-0.003423139075560724
attuned,-0.0017887886182550656,-0.0016575327787228388,0.01233982237278039,-0.001826303203793393,-0.0011925238545712682,0.0004932822541048214,1.1414405039531493e-05,0.0007297298937319287,-0.00019852628032938772,-0.00020412379020410054
au,0.0020428970597676354,0.02420685579417813,0.008448168164675746,0.04061392031624574,-0.012493202510423655,-0.01132480461876363,0.021298258857349664,-0.03242161325664329,-0.0025688073175520495,0.0022614685080668807
auctorem,-0.0008687220357736639,-0.000169112046431146,-0.0023656188598186177,0.00037022780367499303,0.0009404401727136587,-1.4476610277179948e-05,3.435927185477742e-05,-0.00040545049659420246,-2.1255659795109595e-05,-0.00021173244399357686
auctoritate,0.0011734992719122247,0.019126930569863,-0.002212018874597929,-0.00905927114991016,-0.011301105344679273,0.02972654584012064,-0.002186840156985051,0.00011765965053573427,-0.0003136854866507831,0.002672374366321758
audacia,0.015786099259591006,-0.0029521808929303356,0.0037786502106454465,0.004249794354134584,0.01954994242999761,0.011136659548749806,0.02051341914572183,0.006150966647027318,0.010152327247484922,0.0008186724150659629
audacious,-0.0016266641957436894,-0.0006101570750986257,-0.0034425475924044586,0.0005575800457180421,0.0016134233368777983,-0.00041384584534116776,2.4468958339459574e-05,-0.00030848707189082633,-7.766443158944899e-05,-0.00011797224953600146
audaciously,-0.0007020651140493663,-0.00026335297843094744,-0.0014863791319214893,5.752229773220094e-05,0.0005325880927162087,-9.054955011083478e-05,3.187328443174442e-05,-0.00024202704714491467,0.00016169293428994612,-2.4420565827081617e-05
audacity,-0.0027499942217737356,-0.0007381910705616996,-0.006730017787878806,0.0013455068017557033,0.0027894039366875684,-0.0006765514934364019,-5.66810309342905e-05,-0.00031348821236330707,-0.00023823982417722455,-0.0003086171998541882
audible,-0.000800530392376999,-0.00047496522721633303,0.0011099404761419909,-1.360085662402408e-05,0.00011055663749710948,-9.862663805494708e-05,-0.00014326764610194753,-0.00038421746113954496,-0.00026359719382870896,0.00022890681831682543
audience,-0.0014841973438469627,-4.4294482865025464e-05,-0.00037725218126612625,-0.0004675196688959075,-0.0002574990141412473,0.00024784481344444054,2.686702053240614e-05,-0.0005128885436424291,0.0005914634811371513,0.0002572022626966845
audiences,-0.00023212237878574734,0.0001333990134815193,-0.0008608149645281666,-0.00018571749776173906,-0.0004157048080654563,0.00019214106489186077,0.00021550553925215324,-0.00022482202465159442,-4.766245461131968e-05,9.154367135702102e-05
audio,-0.0009478864127189291,-0.00022757149845863193,0.0015680598635147908,-0.00032730198679924226,-2.3570647109542908e-05,0.00027194139681692897,-0.00036867387251740406,0.0001879099655773119,0.0015042495699644578,0.00010610832242236726
audiovisual,-0.0010694306577640578,-0.0005859079008822678,0.003216807430945558,-0.0005822066420275434,-0.00012018291494415182,0.000189253132781963,-0.00045136818492435036,0.00018137356833662985,0.0011518768392715054,7.620913217714484e-05
auditis,0.004162876687389318,0.003562558990382266,0.001006350033043804,0.004642885922081286,-0.002969787658346779,-0.0015991999682746245,-0.0027331330120383057,-0.003453245122798655,0.001592738201153045,0.003036393049496575
auditor,-0.000762492744362332,-3.774316846202371e-05,-0.0006070435649225937,0.00011764715135733759,0.000627786570559149,0.00012198194988539823,-0.0005219547814067895,0.0005374431595340113,0.001852881373067824,-0.0002001399880979537
auditors,-0.0010641291034983542,-0.0006353474440634695,0.0029066566726228342,-0.0008491328268264789,-9.905207327484947e-05,4.540054327079522e-05,-0.00029537692882773025,-6.558952935759819e-05,0.0009465363468111618,0.00038568168449885074
auditu,-0.0005077613353143098,-0.00014469013441386502,0.003018635576869256,-0.00044365638255159236,-0.0007758727980318971,0.00039488151227773193,-0.00012424395827121873,-0.00018384654923758495,9.194856758063869e-05,7.857662727760993e-05
auf,6.136776214120023e-05,0.0015842475155284223,-0.000496221831059869,-0.00041952694350248055,-0.001280072430309068,0.0010479947532542546,0.0007047324414620307,-0.0005715020571942566,0.0011468967451424953,0.0012392176663981037
aufsätze,9.038998404837137e-05,0.0016051363262839658,-0.0006526987073998905,-0.0004103365620455167,-0.0012698389834626509,0.0010471035463923172,0.0007028156859007857,-0.0005655364857990108,0.0011552395373266567,0.0012358296978378083
aug,-0.0007185500186639589,0.0008986578034728675,-0.0009053290881178412,0.0005620328215663783,0.00021159130888642524,-4.0944214539655016e-05,-0.00016673387113546099,0.00013839037217731,0.00033070386933463917,0.00011706102952476138
auge,0.0038816844492351454,-0.0003808574190935715,-0.001317302447657675,-0.0026184922242536903,-0.00656431801780933,-0.00251063196687331,0.0038293519376174194,-0.00013965634087487752,-0.0037988462166668254,-0.002166746890040679
aught,-0.0008495451077830432,-0.0001251563454156916,-0.0019665590337019975,0.0004316487964957066,0.0006150539318386719,-0.0001059937550985037,5.7011532565728395e-05,-0.00016631336340346137,-2.2443248327206295e-06,-3.991808613362878e-05
augment,-0.0015502837471294247,-0.0005122166628381704,-0.00315929991243011,0.000877291984251468,0.0015646911891734432,-0.0005166149964577812,3.38507184253341e-05,-0.0003781610004962454,-0.0006834822787130974,-0.00018768418128881756
augmented,-0.00101933907606997,-0.00011505069290194341,-0.002062298272814298,0.0005334295040743843,0.0007694707164304557,-0.0001820039811314435,-0.00021091735857157535,0.0006133156316784892,0.0002581101205855697,-6.437766587091668e-06
augmenting,-0.0009644487900692141,-4.9875155499129536e-05,-0.001093249805853963,0.00032376535048910204,0.0006151955744006786,-0.00029379157480349295,2.991264091342918e-05,-0.00034277153257628967,-0.00013326463370187886,0.00016363830926786674
augury,-0.0021426851777599032,-0.0006673312991969007,-0.0057701751351172705,0.0009854755954354646,0.0019607841248100166,-0.0006305806149510144,0.00011429119134491133,-0.0008381998135178675,-0.0010332378642802186,-1.927195796924336e-05
august,-0.000814424618142458,0.00014259524269828915,-0.0020562045168250965,0.00019819077908308456,-9.09614536548738e-05,7.543259776959385e-05,0.00018553228200994144,-3.218611920257789e-05,-0.00010445378821665526,4.965621575114437e-05
augusta,0.00332670321244729,-0.00021064190871146173,-0.0006533075677063028,-0.0015983020307731906,-0.0037793250657077652,-0.0014381697649428807,0.003390102834601338,0.000329818501489508,0.002165947806299886,-0.0020556664137607325
augusti,-0.00010571300584440231,0.01616291549947069,0.0029052018233284523,0.025276376620963225,-0.006988546150162562,-0.0029152409122580767,-0.010032465093935862,0.055731915228773826,0.0015941412735155692,-0.0030907950723076563
augustine,-0.005352718557389762,-0.002326360758880302,0.0014090266712071663,0.0010944349080957542,0.0026868663231013968,-0.0007944489953905736,-0.0006993263501677853,-0.0005216975124353723,-0.0007401694411480174,-0.00011711685447233076
augustiniana,7.754668467448301e-05,0.0015865953916536955,-0.0005816532959123462,-0.0004069523803582323,-0.0012547481575066748,0.0010361784632030397,0.0006996196025726137,-0.0005583078282860963,0.0011525676825684156,0.0012351592710875845
augustinians,-0.0010712471735943396,-0.00037378961368772116,-0.0017444034182029294,0.0005799657762263378,0.0010247465211373121,-0.0002601876385944583,-8.451348486527022e-05,-0.00021572932528041193,-0.0001662665320477382,-3.9180839906595026e-05
augustinus,0.0007397523456937983,0.04245457271082948,0.003061169067948341,-0.0335941740769342,0.022129787602417846,-0.022450140097533468,0.00011370803582732162,-3.7342393651969877e-05,-0.000795319435970527,-0.001248664011516156
augusto,0.012535348903595072,-0.001273704738911701,0.004720990262456229,0.007918067385202822,0.02151989800441752,0.008251574484449116,-0.0023303785821540512,-0.004401653941799314,0.008747431238286332,-0.00805452402316721
augustus,-0.0009035134744109508,-0.00032370563236122093,-0.0010721908902515114,0.00019000720693191245,0.000615505866827138,-0.00014482049635125294,-8.505190626681845e-05,-0.00027512507000425395,2.374374834503821e-05,-5.311097026006178e-05
aula,0.002441098802303113,0.013322742573162811,0.006423550078481242,0.022198647771069096,-0.0008944350221172053,-8.815040577128432e-06,-0.0019344060042777774,0.05083296016763345,0.0037951308837213126,0.0008241920520579111
aumento,0.009185486058636831,-0.001181036049754407,0.0019938540829493073,0.0015964352681814837,0.0038766641205265524,-0.0022998296779463442,-0.012947987214448085,-0.0012024958058592331,0.005992757644346056,0.0016799314269479763
aura,-0.0011552672049612268,-0.0006202001822112278,0.002781353058077426,-2.4498115370549636e-05,0.00016529233293080596,-0.00018840393003720336,-0.0003405562506237634,-0.00027857290155465205,-0.0005712475600589635,0.0005218753791394852
aurea,0.004936243251845592,-0.0008570064037000124,-0.0002456225983072043,-0.0011247044806812843,-0.002110990603706929,-0.00018718570650907407,0.004075134662313349,0.00032506843881104574,0.0015658124992216802,-0.0027738200323765513
aurelius,-0.0006558020709552184,-0.0001713516780043929,-0.0017098481508359374,0.00041500333214358683,0.0007434222244434372,-0.0001434579956350549,-0.00014049349551012718,-0.00022299731287134028,3.1467595210499745e-05,-7.100898981899564e-05
aus,0.0004722052447756682,0.005702538666341263,-0.001514372860658658,-0.0030747265279753868,-0.004629402806485761,0.010894209286132692,-0.0007278109278721775,-0.0012724748718934095,-7.40091491276118e-05,0.001452326443309721
auspicabile,0.008011472403552843,-0.001515397715462554,0.0015497992264271196,0.0006064610794770622,0.00012110235425467897,-0.00436342901722793,-0.008548777451206224,-0.0007523513078990532,-0.008014730146281386,-0.00879336793759515
auspicantibus,-0.0009340206796438284,-0.00031876882924005166,-0.0016234576671553716,0.0006640464809386979,0.0008253145826811432,-0.0003265623255468923,-0.0002477172284753169,0.00029729839524034944,-0.0004594917412571984,8.762618332208056e-07
auspice,-0.0011349671836387073,-0.00020582516614396266,-0.0040180852116422725,0.00039308590016981965,0.0007940345517885777,-0.00025950419515149525,0.00031011782578982427,-0.0005103563144454554,-0.00041911104420276374,-6.791601732951545e-06
auspices,-0.002250641287133369,-0.0009212949361532415,-0.0037452085633990534,0.0007032348111436262,0.0018258933003524182,-0.0006184824602694507,5.375792877015183e-05,-0.0007399914883817577,-0.0009496680640407511,2.334256462106161e-05
auspicio,0.007524262423669373,-0.0010364590451283514,-0.001158924682089877,-0.004159527085897214,-0.011709725350418587,-0.006934423590343442,0.0006640584172934544,-0.0011567931840406123,-0.0012175388878677546,-0.00418636425445905
auspicious,-0.002061554616343101,-0.0005159467115288197,-0.004866101588855667,0.000995167469298389,0.0018843950317120437,-0.00058091946383135,-5.800014017484187e-05,-0.0004297670801710444,-0.0006539735590350112,-0.00013688151536493282
austera,0.005628574657694857,-0.0007149080098917232,-0.00104417786215069,-0.0036070451476597465,-0.010516744105064747,-0.005016564502193201,0.002648578714414327,0.0004299941178157263,-0.0011427515960724588,-0.004724463852932874
austere,-0.0014768403529522795,-0.0005725959280641446,-0.00026144868960173277,0.0005336069288542783,0.0006375983356287332,-0.00034958789696289756,8.661816261122242e-06,-0.0004607277511226922,-0.00045851702594390233,0.00016463817614703166
austerities,-0.0009220631321005168,0.0005179385507070963,-0.0013643497973830183,0.0016621217158603258,0.0002469154861239382,-0.00030328746791901355,-0.00022020197766889102,0.0015220781635150822,0.0001425850225200481,-0.0001765148119813221
austerity,-0.0021713323506927546,-0.0011129392348773269,0.0013781434551527678,0.00038049751808638194,0.0012780469066475512,-0.00036069269032339954,-0.00022790376782313694,0.0005222231953493055,-0.0005767389412995622,-0.0001604624466051239
australia,-0.0017318064034726461,-0.0009739941267603248,0.0030561984926415864,-5.474758668629757e-06,0.0005432807507535071,-0.00028964614648327707,-4.600748410689191e-05,8.867344605663268e-05,-0.000511190309787766,9.062194659878641e-05
australian,-0.001977590366988353,-0.0031563220985833455,0.025729097374023836,-0.005842890684352351,-0.002756244339397089,0.0017092182008366554,0.0034801279652850493,0.004032814752754326,-0.0004483526070332897,-0.0016841235731835389
austria,0.000627806641627554,-0.00021686180801769778,-0.00311048620628553,-0.0006276273697403309,-0.0013191208116028175,-0.0009109251732244436,0.001639379674559476,-0.0004425742761456631,-0.00025043867272309193,-0.0012041950198472982
austriaco,0.0034561553634687697,-0.00026061772585407475,-0.0009702856844408139,-0.002126445498249903,-0.005495789050172588,-0.0022227342321331457,0.0026826119439854216,-0.00032142391984446773,-0.0005293894407120823,-0.003247981050700409
austrian,-0.0009048651411944787,-0.00031952194499741254,-0.002621020103786257,0.00029724815628968666,0.0008881630255769407,-0.0002745267443606344,0.00011183621774266415,-0.00028823874067019696,-0.00017723309456574177,-5.85004924626009e-05
ausu,0.0006509671142964735,0.012010984619854722,-0.001116554876513167,-0.006786105207256204,-0.0033925234200130384,0.011104785225646174,-0.000792869442382422,-0.0020610021039376503,-0.0002309370086103267,0.0012972055194377617
aut,0.0017194195608390887,0.03867796397406949,0.0020592521159396816,-0.014111193190669998,0.0003100025666932965,0.01017460057747678,0.0008937719898677898,-0.009038700944096426,-0.00020741450630776986,0.0006613601024258216
autem,0.001261616120812256,0.03239279999575564,-0.00020798975418954906,-0.018555222991768067,-0.0007525185792136277,0.013580162800634838,-0.000915252051501794,-0.002315194890452514,-0.00014335601091799074,0.0015032461098311153
autentica,0.007040073826655066,-0.0007831674303716862,0.0002491647871454465,-0.0020515228059564757,-0.005925455376014941,-0.00476770752134767,-0.0009485845208688638,0.0008102607032641923,0.0007434385425419361,-0.0064125780394926665
autentici,0.008795268473746683,-0.000493029118703006,0.0030287070891305196,0.0048236266227162684,0.010133208890740476,0.002418562785424463,-0.016818632923477163,-0.0033441056473350185,0.004455488457259835,0.00272955136806317
autenticità,0.00911244825826084,-0.0014824805845262581,0.001213399676609598,0.0002590320628773385,0.0028996166967960244,0.003723260742566608,0.014828137264084613,0.007500014774614114,-0.022796549640556416,0.0012556434914704837
autentico,0.0051508175521711485,-0.00038050682270995053,0.0001271306093821393,-0.00021448422055972524,0.0018436437477751509,0.002209617147922934,0.009186807080919858,0.0028180079662666877,-0.009180829369476232,0.0019612852044921755
authentic,-0.006607053165190295,-0.005067895281568411,0.036643147462277106,-0.005920963523250321,-0.003702910608881661,0.0011321532149775517,-0.00034698779173459964,0.000491681512157195,0.0012388744139122051,0.00034773493606335675
authentica,-0.000430740935549096,0.005103808343559764,0.001908050858265908,0.009263971496378292,-0.0021537387840699466,-0.002466419453113769,0.004119728535663985,-0.007577780110647068,-0.0008293415336492365,0.0003836930874748162
authentically,-0.0030794464609825408,-0.002746347917437477,0.01897403278339008,-0.0035643063711810045,-0.0021691357599621605,0.0008183801736136658,-3.297254522660718e-05,0.000353447081128679,0.0005978592509486129,0.00019681963014293722
authenticam,0.000958111087480035,0.04360883488162374,0.0037171034014426368,-0.03482617405139062,0.022469686031964416,-0.023072046993036,0.0003348700078726831,-6.68293588074546e-05,-0.0009590622883695437,-0.0012267097342435692
authenticate,-0.00115396380619918,-0.0006167658011868638,0.0028957259630356625,0.00015987616582323474,-7.837623461809582e-05,-0.00030433677968066356,-6.941423776947242e-05,-0.00043351213947482117,-0.0004775383940336225,0.00025917678813471755
authenticity,-0.0033081738376391414,-0.0019530116827815973,0.010466853364732383,-0.00078445961945671,-0.00022687622508355576,-7.479840523479637e-05,-0.0007620887666573177,-0.00048107391178562784,0.00043582792013096124,0.0004256059665731876
author,-0.004694736649338103,-0.0007793433464447695,-0.0055538861926760375,0.002736672123340117,0.003220314838244105,-0.0011885087213822456,-0.0007697708850728147,0.0016487176773603077,-0.0007030629734161183,-0.0002622234424868058
authorisation,-0.0005649983555569455,6.112283041368078e-06,-0.0018023244482305335,0.000253628358781157,0.00047533317751059047,4.262153503121229e-06,-2.9596487701938573e-05,0.0002308286735497249,0.0006895622360001718,-0.00020359994836910688
authorised,-0.0009878762535885412,-0.0002750115238085732,-0.001482714061418218,0.0003403529693641386,0.0012151615633158145,3.339847934357743e-05,-0.0004007887116505865,0.0007472320893002576,0.0013918485995199547,-0.0005640498372595031
authoritarian,-0.002502666731094474,-0.003231683032491786,0.021037864290633503,-0.0041779044848918,-0.001998290190858784,0.0006093494326027173,0.0003109267880223146,0.0004600320901855368,-0.00019734634634197318,0.0003121740432392011
authoritarianism,-0.0021193263246501045,-0.0025332857453562404,0.01775928398531856,-0.0032423728503415206,-0.0018467025370853946,0.000514752861542159,0.0002681256636960366,0.00034943040152890097,-3.1130001108503746e-05,-5.985706568011903e-05
authoritate,0.0006459466860158059,0.01617346602153067,-0.0014305585920198539,-0.005861735848443284,-0.01655892153528541,0.044544583228634346,-0.004746744109643049,-0.006845974939745447,0.0013527030141590982,-0.0022883044922550632
authoritative,-0.0036364483576986077,-0.0012988021752655021,0.0019521228715051213,0.0006531714767630527,0.00115677904146471,-0.0003550959694394532,-0.0006618942948375306,-3.692321462854056e-05,0.00043291696591994417,-0.0001279972306580704
authoritatively,-0.0008656251425519546,4.204161995249076e-05,0.0005017335268010408,-0.0004540645564964227,-0.0003268264590094269,0.0003110044352472986,-0.00011922771067741178,-0.0001587048972896528,0.0005442051284780225,0.00019347430826264323
authorities,-0.004524811571344033,-0.0018519181177017396,0.0025309262770141657,-0.0008412292475305068,0.0015159865117873555,-0.00031968903805778626,-0.00022783668911937962,-0.00020668515260805138,0.0008367304676468553,0.0002467870661268304
authority,-0.010282524419773993,-0.0025431898680796654,-0.016338126231422754,0.003342367261259704,0.007848785655484749,-0.0019955243904104893,-0.0005728239909485907,-0.0003033138547243156,0.0003404069295872888,-0.000531440787175303
authorization,-0.0017647246585115477,-0.000687854239264388,-0.0016295983687930153,0.00012657980870582372,0.0011937675961856754,-0.0002599718712211792,-0.00016596692312597586,-8.45444351569314e-05,0.0011432567805850986,1.3713116680677773e-05
authorizations,-0.0008084747779126398,-0.00043294280334419164,-0.0003719696796491822,-0.00015777671783302256,0.0006283657622778231,-0.00010561156610443067,9.257677108388395e-05,0.00026843811860257803,0.0003319712515190677,-0.0001430162829650881
authorize,-0.0008074357129359984,-0.00012475615277993457,-0.0004607458303732841,-0.0004570171447646193,-3.820974774687514e-05,4.4755707284764056e-05,-2.237949371943852e-05,1.3668819421720355e-06,0.0005258990453621704,0.00036733967830659573
authorized,-0.0016609997929493082,-0.00045844209175729673,0.00029175196854408064,-0.0004830323631076108,0.000134214814099497,-2.298887536885315e-05,-0.00010600355090594629,-1.537640616721836e-05,0.0007720844764732896,0.0003943664929688394
authorizing,-0.0007449812297261368,-9.166646654432763e-05,-0.0008160249160695087,-0.00024375569760071744,0.0003196382847189502,-0.00012881055532279232,-6.375304053681786e-05,-0.000177685595172934,0.0002634920565192654,0.00031773452674845406
authors,-0.003411429482981593,-0.0011449021179586153,-0.005304549629612479,0.0012412280275579555,0.0029757477070061506,-0.0008053511381173642,-6.225092641422155e-05,-0.0006093638465825133,2.4616137327826644e-05,-0.00020251819665135
authorship,-0.0006546201355945205,-0.0001114704788055214,-0.001473699085304482,0.00020053231321937699,0.0004388904436166114,-4.537557166974537e-05,2.7898962286879314e-06,2.0787772767789557e-05,0.00046577667010554917,-8.336820306569614e-05
autobiographical,-0.0008742276581473289,-0.0001573179381004612,0.002921363338437075,0.0006817137319112685,-0.0004758858888558427,-0.0001450974637886173,-0.00021654245624440474,-0.0004770899568678665,2.7721300491829876e-05,-8.20079715079727e-06
autobiography,-0.0009297923578273421,-0.00017717802128906408,0.003954026539434233,0.0008620647497358792,-0.0004238817629895606,-0.00012607152572283298,-2.5228563998788915e-06,-0.0007826859669819985,-9.613018554398717e-05,-0.0001526723682965013
autochthonous,-0.0010003063708318232,-0.0007652169148429449,0.0038269602959578263,-0.00018476564598630027,-8.401523496674856e-05,-5.2505682770192556e-05,-0.0003396795878488619,0.00038121853455933534,-0.0001264003915564898,0.000717740976217972
autocratic,-0.0011691236779853727,-0.0008815323875196963,0.0017760391422905774,-0.00014425684862768277,0.0007135807625719222,-0.00023598079936048606,-0.0001707388977507476,-0.00029940618861664455,-0.00038549495168679453,0.00019632474069947016
automatic,-0.0020292280891676647,-0.0011225100842101876,0.0030511762781892274,-0.001077206173476279,0.000945782929505683,0.00015695127548471312,-0.00032297992267668564,0.001285723955606676,0.002435441197926628,-0.00030809046241917236
automatically,6.415534199056792e-05,0.0004922812540372379,-0.0017033242030411093,-0.00041503834464776915,-0.0010456719670553065,0.00036842431228229655,0.00041113135273292877,-0.0002809346405346311,0.0001782898531358911,0.00010882403039202027
automation,-0.0011562170027128512,-0.0010570759682569867,0.004666782583575525,-0.001056930580484627,-0.00026008361298978635,-0.00011826322821670927,-0.0002612439924811344,-0.0003318274192546729,0.00033802911629375436,0.0006668100503118748
autonomies,-0.0007713823441110811,-0.00018717219900103157,-0.001467837436455421,0.00016998473854124634,0.0006034602869350131,-0.0002522236859877462,7.936509049008665e-05,-0.0003395361187840042,-0.0001250001405727864,-1.2504548448863027e-06
autonomous,-0.003236785005251164,-0.0023561929871781036,0.012603177883979784,-0.0020252356385056245,-0.0003456573361089665,0.00024383607988127305,-0.00038111203720477606,0.0002543963767888341,0.0004056571192981028,9.609059456480025e-05
autonomy,-0.0033885149084868942,-0.0027854440733127493,0.016546350063196786,-0.002989010132529888,-0.0015326511121605162,0.00038397571240359694,-0.00010273373078164838,-0.00026811021113147657,0.00019711255685441161,0.0007287684844449221
autore,0.01356986657701461,-0.0022853097105940516,0.003306020036408064,0.004139876850076402,0.013346250363314634,0.006353478985858821,0.0002860454382990054,-0.0009739303545894473,-0.010075414631616554,-0.017043484316611318
autorevole,0.011168404494463593,-0.0019485290715890728,0.0009905220223806511,-0.0013688483441190071,-0.003933768393818718,-0.0011099020693007594,0.00015421135023786743,-0.0017114217632644621,0.0020307228321421447,-0.011492589018769758
autorevoli,0.008724923449710088,-0.0016623577970476331,0.0007678223271048082,-0.0018999422331487563,-0.006539611009966109,-0.0064619521713177724,-0.005344074483451595,0.004814156533831626,-0.005187469224065098,-0.00022850294510012693
autori,0.014666991118915097,-6.535299489737493e-05,0.002927125279012497,0.00432689846732079,0.00890981816408385,0.002438802565121435,-0.011886594080786265,-0.0009742904741499707,0.011387010906847182,0.024183786384393773
autorita,-0.0008966833875432296,-0.00013496852344133478,-0.0016602779178117623,0.0004103428906967545,0.001320580949011436,6.936667725674214e-05,-0.0004017502356170253,0.0008647187247271378,0.001651008131789929,-0.0005572187469381357
autorità,0.02887144138364865,-0.0029129238578570636,0.0011685431212580632,-0.003492531767867865,-0.008967708015205128,-0.00558037014093855,-0.006605932642964494,-0.0007961941567971603,-0.003995833272593433,0.00030658865811540635
autorizzato,0.008504581753696621,-0.0013065974206395209,0.0010438467823419243,-0.00035336939605946514,-0.004646449866611911,-0.002286007046736653,-0.007057277706350974,-0.0018624446728825943,-0.003214594223939996,-0.0010539834431013107
autorizzazione,0.006847634800100609,-6.468249394619078e-05,-0.0005779227658295161,-0.0023726394872694333,-0.005575760784379255,-0.002156225994031528,-0.002716194689954963,0.0007126703063375473,-0.00018607561322146618,0.004245372668835197
autumn,-0.0009326675546680121,-0.0004908815156168327,-0.00043201563928524654,6.681052336123923e-05,0.0006899305096691943,-0.00018697065197663314,-5.8871664004097236e-05,-0.00028550816309973236,-4.156796102067736e-05,2.0094915293004764e-05
autun,0.007146764897732521,-0.0009227429749194922,0.0021225708079209912,0.006697067175982426,0.017947767050630874,0.006629978871533303,-0.0003746064651403317,-0.0033072173932883935,0.005310586494135042,-0.007123355636548739
aux,0.0010426533964104122,0.026068453970560474,0.00980561097256837,0.04420434930312716,-0.01196024558767318,-0.011561602426315008,0.020867321252807883,-0.03517640763552579,-0.0028221187960866772,0.0022225479375502914
auxiliaries,-0.0014753353028889532,-0.00012953237838239252,-0.0007683255140109402,0.0009085568275688183,0.0011204996681419468,-0.0005240091160279674,-2.1078835974651123e-05,-0.0004549015430950813,-0.00023388748277640995,0.00030354229566981823
auxiliary,-0.0018322375375247064,-0.00039309388990081315,-0.0019435706847589877,8.248767655262984e-05,0.0010145258326388956,-0.00031878410715778635,-0.00017207223781544458,0.00019972211481741601,0.000771748269498519,9.122140691671007e-05
auxiliatrix,-0.0006450605481814326,-0.00012734111821584147,4.406648269578419e-05,0.0003930983819891176,6.354321289368494e-05,-0.0001522268213768188,-0.00019783535639821182,0.00010747460261232985,-0.00026872465693340895,1.777888914582944e-05
auxilio,0.005733637237116322,0.019843103695296523,0.010063762855969188,0.03977852927051608,0.005858615843212173,-0.0033837740926201108,0.002447631653024385,-0.03522205843752043,-0.00029810804363739513,-0.01366007357623961
avail,-0.004213259606937106,-0.0017044726006121863,-0.002912657032939015,0.0009975243543635715,0.0029394386862728553,-0.000844036536215022,-0.0005319442995296358,-0.0003768020202823009,-0.00040751421221883033,3.318615332185764e-05
availability,-0.0028813673898012617,-0.0029096729253394603,0.01903400221473363,-0.0034632158040608634,-0.001723279507256502,0.0005382621929663836,-0.00039399832836975874,0.00036818702826850984,3.465932562832709e-05,0.000346455775435005
available,-0.0014277582709698166,-0.00023178193046856675,0.0010966517459993414,-0.0010275958137213276,-0.0008426340834052536,0.000466068265221406,0.00018066882835786493,-0.0002543525384827458,0.0007346841867102332,0.00018456650031088386
availed,-0.0009980833938248992,-0.0003016891490215565,-0.0019192010018444943,0.0003879188882503566,0.0007125386799247857,-0.0002521803493153971,-2.023006769483303e-05,-0.0002524656169407234,-0.0003789935361897117,1.8878754436155937e-05
availing,-0.0015989483368626493,-0.0007074201987733872,-0.00026921083073589097,0.0005571766111335156,0.0010885525350715457,-0.00034544022635891135,-0.00033119805773213406,1.4621043157675041e-05,-0.00033598480086056433,-7.628599964670625e-05
avails,-0.0012092582260573956,-0.000522558973756642,0.00013430497197300072,0.0005191186153928778,0.0008142082855873023,-0.00021739518951665403,-0.00022888174213834276,-0.00013964197669627968,-0.00018110788002135428,-0.00012146163845465203
avanti,0.010639921803602183,-0.001031003825984771,0.002114062303484946,0.0029303277040676444,0.0022842409747896044,-0.0025815274993770975,-0.021161242353577636,-0.009718196974330209,-0.004945433248762211,0.030873767723249436
